id;sex;age;chest;height;body_mass;year_birth;cw;alive;y_before_death;terminal;season_measure;Township;measure;bm;division
85;A;48.00273785;363;231;2690;19;origin3;Y;NA;0;season1;R;measured;2690;H
85;A;48.1724846;NA;NA;2599;19;origin3;Y;NA;0;season2;R;measured;2599;H
85;A;48.48733744;NA;NA;2743;19;origin3;Y;NA;0;season2;R;measured;2743;H
85;A;48.51471595;343;239;2729;19;origin3;Y;NA;0;season3;R;measured;2729;H
85;A;48.62696783;343;243;2691;19;origin3;Y;NA;0;season3;R;measured;2691;H
85;A;48.82683094;348;231;2695;19;origin3;Y;NA;0;season3;R;measured;2695;H
85;A;48.88158795;342;236;2695;19;origin3;Y;NA;0;season1;R;measured;2695;H
85;A;49.41820671;350.52;241.3;NA;19;origin3;Y;NA;0;season2;R;estimated;2869.466650976;H
87;A;19.4715948;325.12;213.36;NA;14;origin3;Y;NA;0;season2;F;estimated;2253.556854096;G
87;A;41.41273101;347.98;228.6;NA;14;origin3;Y;NA;0;season2;F;estimated;2651.746956876;G
87;A;44.35318275;340.36;228.6;NA;14;origin3;Y;NA;0;season2;F;estimated;2571.157497024;G
87;A;45.35249829;347.98;228.6;NA;14;origin3;Y;NA;0;season2;F;estimated;2651.746956876;G
87;A;46.29431896;353.06;228.6;NA;14;origin3;Y;NA;0;season2;F;estimated;2708.001645484;G
87;A;47.18138261;360.68;228.6;NA;14;origin3;Y;NA;0;season2;F;estimated;2796.176251456;G
87;A;54.00958248;347.98;220.98;2577;14;origin3;Y;NA;0;season1;F;measured;2577;G
87;A;55.38124572;335;226;2718;14;origin3;Y;NA;0;season2;F;measured;2718;G
87;A;55.45790554;NA;NA;2597;14;origin3;Y;NA;0;season2;F;measured;2597;G
87;A;55.4661191;343;226;NA;14;origin3;Y;NA;0;season2;F;estimated;2565.09124;G
87;A;55.53730322;343;226;2592;14;origin3;Y;NA;0;season3;F;measured;2592;G
87;A;55.77823409;353;229;2716;14;origin3;Y;NA;0;season3;F;measured;2716;G
87;A;55.91238877;356;226;2702;14;origin3;Y;NA;0;season1;F;measured;2702;G
87;A;55.97262149;356;224;2938;14;origin3;Y;NA;0;season1;F;measured;2938;G
87;A;56.06844627;348;221;2741;14;origin3;Y;NA;0;season1;F;measured;2741;G
87;A;56.33127995;NA;NA;2556;14;origin3;Y;NA;0;season2;F;measured;2556;G
87;A;57.28678987;345.44;236.22;NA;14;origin3;Y;NA;0;season2;F;estimated;2733.036218224;G
88;A;52.57494867;307;225;2190;21;origin3;Y;NA;0;season3;G;measured;2190;G
88;A;52.95003422;358;227;NA;21;origin3;Y;NA;0;season1;G;estimated;2743.83089;G
89;A;21.47570157;304.8;220.98;NA;17;origin3;Y;NA;0;season2;S;estimated;2162.33781784;B
89;A;23.18685832;309.88;220.98;NA;17;origin3;Y;NA;0;season2;S;estimated;2201.399508576;B
89;A;27.98631075;327.66;226.06;NA;17;origin3;Y;NA;0;season1;S;estimated;2414.235242924;B
89;A;29.98767967;317.5;226.06;NA;17;origin3;Y;NA;0;season1;S;estimated;2323.97562766;B
89;A;31.84394251;312.42;220.98;NA;17;origin3;Y;NA;0;season1;S;estimated;2221.688868556;B
89;A;35.2881588;309.88;223.52;NA;17;origin3;Y;NA;0;season2;S;estimated;2230.620176576;B
89;A;38.20670773;317.5;223.52;NA;17;origin3;Y;NA;0;season2;S;estimated;2293.00528574;B
90;A;46.00136893;363;218;2979;21;origin3;Y;NA;0;season1;R;measured;2979;H
90;A;46.17111567;NA;NA;2979;21;origin3;Y;NA;0;season2;R;measured;2979;H
90;A;46.48596851;NA;NA;2960;21;origin3;Y;NA;0;season2;R;measured;2960;H
90;A;46.51334702;366;224;2890;21;origin3;Y;NA;0;season3;R;measured;2890;H
90;A;46.6255989;354;222;2907;21;origin3;Y;NA;0;season3;R;measured;2907;H
90;A;46.82546201;364;216;2909;21;origin3;Y;NA;0;season3;R;measured;2909;H
90;A;46.88021903;364;226;2909;21;origin3;Y;NA;0;season1;R;measured;2909;H
91;A;52.57494867;358;215;3108;21;origin3;N;0.407939763;1;season3;G;measured;3108;G
91;A;52.95003422;340;214;NA;21;origin3;N;0.032854213;1;season1;G;estimated;2403.26293;G
92;A;44.10677618;328;221;2486;24;origin1;Y;NA;0;season2;I;measured;2486;G
94;A;43.00068446;330;229;2736;24;origin3;Y;NA;0;season1;R;measured;2736;H
94;A;43.17043121;NA;NA;2786;24;origin3;Y;NA;0;season2;R;measured;2786;H
94;A;43.48528405;NA;NA;2748;24;origin3;Y;NA;0;season2;R;measured;2748;H
94;A;43.51266256;348;224;2819;24;origin3;Y;NA;0;season3;R;measured;2819;H
94;A;43.62491444;330;221;2556;24;origin3;Y;NA;0;season3;R;measured;2556;H
94;A;43.82477755;333;220;2740;24;origin3;Y;NA;0;season3;R;measured;2740;H
94;A;43.87953457;332;223;2740;24;origin3;Y;NA;0;season1;R;measured;2740;H
95;A;46.00136893;333;221;2404;21;origin3;Y;NA;0;season1;N;measured;2404;F
95;A;46.17111567;NA;NA;2472;21;origin3;Y;NA;0;season2;N;measured;2472;F
97;A;37.32238193;335.28;231.14;NA;24;origin1;Y;NA;0;season2;G;estimated;2554.429262256;G
97;A;44.09856263;327.66;226;2426;24;origin1;Y;NA;0;season1;G;measured;2426;G
97;A;44.30937714;315;226;2459;24;origin1;Y;NA;0;season2;G;measured;2459;G
97;A;44.38603696;315;226;2397;24;origin1;Y;NA;0;season2;G;measured;2397;G
97;A;44.47091034;315;226;NA;24;origin1;Y;NA;0;season2;G;estimated;2302.25468;G
97;A;44.53935661;319;202;NA;24;origin1;Y;NA;0;season2;G;estimated;2113.63732;G
97;A;44.63791923;320;231;2335;24;origin1;Y;NA;0;season3;G;measured;2335;G
97;A;44.65708419;320;231;2335;24;origin1;Y;NA;0;season3;G;measured;2335;G
97;A;44.72005476;322;227;2377;24;origin1;Y;NA;0;season3;G;measured;2377;G
97;A;44.74195756;322;227;2377;24;origin1;Y;NA;0;season3;G;measured;2377;G
97;A;44.80492813;320;227;2351;24;origin1;Y;NA;0;season3;G;measured;2351;G
97;A;44.88980151;321;227;2359;24;origin1;Y;NA;0;season3;G;measured;2359;G
97;A;44.97193703;325;220;2377;24;origin1;Y;NA;0;season1;G;measured;2377;G
97;A;44.97741273;325;220;2379;24;origin1;Y;NA;0;season1;G;measured;2379;G
97;A;45.08418891;NA;NA;2377;24;origin1;Y;NA;0;season1;G;measured;2377;G
97;A;45.09787817;320;222;NA;24;origin1;Y;NA;0;season1;G;estimated;2296.76773;G
97;A;45.17180014;319;226;2350;24;origin1;Y;NA;0;season1;G;measured;2350;G
97;A;45.39356605;323;225;2788;24;origin1;Y;NA;0;season2;G;measured;2788;G
97;A;45.50308008;320;225;2437;24;origin1;Y;NA;0;season2;G;measured;2437;G
97;A;45.53319644;330;222;2497;24;origin1;Y;NA;0;season2;G;measured;2497;G
97;A;45.60985626;330;228;2480;24;origin1;Y;NA;0;season3;G;measured;2480;G
97;A;46.4366872;330;227;2482.5;24;origin1;Y;NA;0;season2;G;measured;2482.5;G
97;A;46.58726899;330;227;2478;24;origin1;Y;NA;0;season2;G;measured;2478;G
97;A;46.64750171;328;227;2474;24;origin1;Y;NA;0;season3;G;measured;2474;G
97;A;46.69130732;325;227;2470;24;origin1;Y;NA;0;season3;G;measured;2470;G
97;A;46.80355921;325;227;2470;24;origin1;Y;NA;0;season3;G;measured;2470;G
97;A;46.88843258;321;227;2468;24;origin1;Y;NA;0;season3;G;measured;2468;G
97;A;47.321013;335.28;231.14;NA;24;origin1;Y;NA;0;season2;G;estimated;2554.429262256;G
97;A;49.42915811;330;223;2624;24;origin1;Y;NA;0;season2;G;measured;2624;G
98;A;36.11506849;337.82;226.06;NA;25;origin1;Y;NA;0;season2;R;estimated;2512.585680716;H
98;A;40.2630137;350.52;228.6;NA;25;origin1;Y;NA;0;season3;R;estimated;2679.621462976;H
98;A;40.8109589;368.3;228.6;NA;25;origin1;Y;NA;0;season1;R;estimated;2888.9019451;H
98;A;42.79726027;347.98;231.14;NA;25;origin1;Y;NA;0;season1;R;estimated;2686.216646636;H
98;A;45.51232877;363.22;233.68;NA;25;origin1;Y;NA;0;season3;R;estimated;2897.268193036;H
101;A;44.89801506;348;234;2874;24;origin1;Y;NA;0;season1;F;measured;2874;G
101;A;49.85900068;348;NA;2658;24;origin1;Y;NA;0;season1;F;measured;2658;G
101;A;50.23408624;320;197;2825;24;origin1;Y;NA;0;season2;F;measured;2825;G
102;A;62.04243669;NA;NA;2874;8;origin3;Y;NA;0;season1;F;measured;2874;G
102;A;62.45585216;355;245;2860;8;origin3;Y;NA;0;season3;F;measured;2860;G
102;A;62.70499658;358;245;2921;8;origin3;Y;NA;0;season3;F;measured;2921;G
102;A;62.7871321;349;245;2920;8;origin3;Y;NA;0;season1;F;measured;2920;G
102;A;62.85284052;346;245;2750;8;origin3;Y;NA;0;season1;F;measured;2750;G
102;A;62.93497604;350;245;NA;8;origin3;Y;NA;0;season1;F;estimated;2927.25633;G
102;A;62.97604381;NA;NA;2930;8;origin3;Y;NA;0;season1;F;measured;2930;G
102;A;62.97878166;350;245;NA;8;origin3;Y;NA;0;season1;F;estimated;2927.25633;G
102;A;63.24982888;342;245;NA;8;origin3;Y;NA;0;season2;F;estimated;2841.50049;G
102;A;63.27446954;NA;NA;2935;8;origin3;Y;NA;0;season2;F;measured;2935;G
102;A;63.38398357;NA;NA;2921;8;origin3;Y;NA;0;season2;F;measured;2921;G
102;A;63.38672142;340;245;NA;8;origin3;Y;NA;0;season2;F;estimated;2820.84533;G
102;A;63.45790554;NA;NA;2933;8;origin3;Y;NA;0;season3;F;measured;2933;G
102;A;63.4770705;341;245;NA;8;origin3;Y;NA;0;season3;F;estimated;2831.13372;G
104;A;19.51540041;332.74;213.36;NA;12;origin3;Y;NA;0;season3;B;estimated;2325.044138604;D
104;A;21.78781656;332.74;231.14;NA;12;origin3;Y;NA;0;season3;B;estimated;2529.588814604;D
104;A;23.63312799;330.2;231.14;NA;12;origin3;Y;NA;0;season3;B;estimated;2505.25404336;D
104;A;27.49623546;330.2;228.6;NA;12;origin3;Y;NA;0;season2;B;estimated;2470.7843536;D
104;A;27.6550308;335.28;233.68;NA;12;origin3;Y;NA;0;season3;B;estimated;2590.648625936;D
104;A;29.44558522;340.36;238.76;NA;12;origin3;Y;NA;0;season2;B;estimated;2719.534299584;D
104;A;32.49007529;342.9;236.22;NA;12;origin3;Y;NA;0;season2;B;estimated;2706.17306494;D
104;A;33.46475017;342.9;236.22;NA;12;origin3;Y;NA;0;season2;B;estimated;2706.17306494;D
104;A;34.40930869;350.52;236.22;NA;12;origin3;Y;NA;0;season2;B;estimated;2788.279554016;D
104;A;35.50171116;332.74;236.22;NA;12;origin3;Y;NA;0;season3;B;estimated;2603.777215884;D
104;A;36.45174538;340.36;236.22;NA;12;origin3;Y;NA;0;season2;B;estimated;2679.815588064;D
104;A;37.52224504;340.36;236.22;NA;12;origin3;Y;NA;0;season3;B;estimated;2679.815588064;D
104;A;38.4366872;342.9;236.22;NA;12;origin3;Y;NA;0;season2;B;estimated;2706.17306494;D
104;A;39.46338125;345.44;236.22;NA;12;origin3;Y;NA;0;season2;B;estimated;2733.036218224;D
104;A;40.5174538;337.82;236.22;NA;12;origin3;Y;NA;0;season3;B;estimated;2653.963787596;D
104;A;44.24640657;353.06;236.22;NA;12;origin3;Y;NA;0;season2;B;estimated;2816.659736524;D
104;A;45.32785763;345.44;236.22;NA;12;origin3;Y;NA;0;season2;B;estimated;2733.036218224;D
104;A;47.52908966;358.14;236.22;NA;12;origin3;Y;NA;0;season3;B;estimated;2874.937130764;D
104;A;48.30663929;347.98;236.22;NA;12;origin3;Y;NA;0;season2;B;estimated;2760.405047916;D
104;A;49.18548939;337.82;236.22;NA;12;origin3;Y;NA;0;season2;B;estimated;2653.963787596;D
104;A;50.26146475;347.98;236.22;NA;12;origin3;Y;NA;0;season2;B;estimated;2760.405047916;D
104;A;52.24914442;355.6;238.76;NA;12;origin3;Y;NA;0;season2;B;estimated;2885.26430696;D
104;A;53.25119781;345.44;238.76;NA;12;origin3;Y;NA;0;season2;B;estimated;2772.754929744;D
104;A;54.19849418;355.6;233.68;NA;12;origin3;Y;NA;0;season2;B;estimated;2807.57655784;D
104;A;56.19164956;345.44;233.68;NA;12;origin3;Y;NA;0;season2;B;estimated;2695.067180624;D
104;A;57.08692676;345.44;233.68;NA;12;origin3;Y;NA;0;season1;B;estimated;2695.067180624;D
105;A;46.01505818;351;244;2784;22;origin3;Y;NA;0;season1;F;measured;2784;G
105;A;49.33607118;346;NA;2628;22;origin3;Y;NA;0;season2;F;measured;2628;G
105;A;49.60164271;350;NA;2688;22;origin3;Y;NA;0;season3;F;measured;2688;G
105;A;49.98220397;356;NA;2778;22;origin3;Y;NA;0;season1;F;measured;2778;G
105;A;50.34086242;353;NA;2733;22;origin3;Y;NA;0;season2;F;measured;2733;G
105;A;50.64750171;370;NA;2988;22;origin3;Y;NA;0;season3;F;measured;2988;G
105;A;50.98425736;370;NA;2988;22;origin3;Y;NA;0;season1;F;measured;2988;G
106;A;23.42778919;332.74;213.36;NA;9;origin3;Y;NA;0;season3;F;estimated;2325.044138604;G
106;A;24.42984257;332.74;226.06;NA;9;origin3;Y;NA;0;season3;F;estimated;2462.399109004;G
106;A;25.67282683;332.74;231.14;NA;9;origin3;Y;NA;0;season3;F;estimated;2529.588814604;G
106;A;27.53456537;304.8;231.14;NA;9;origin3;Y;NA;0;season3;F;estimated;2289.71853336;G
106;A;31.40862423;330.2;228.6;NA;9;origin3;Y;NA;0;season2;F;estimated;2470.7843536;G
106;A;31.56741958;335.28;233.68;NA;9;origin3;Y;NA;0;season3;F;estimated;2590.648625936;G
106;A;33.35797399;340.36;238.76;NA;9;origin3;Y;NA;0;season2;F;estimated;2719.534299584;G
106;A;34.46406571;353.06;238.76;NA;9;origin3;Y;NA;0;season3;F;estimated;2856.378448044;G
106;A;36.40246407;342.9;236.22;NA;9;origin3;Y;NA;0;season2;F;estimated;2706.17306494;G
106;A;37.37713895;342.9;236.22;NA;9;origin3;Y;NA;0;season2;F;estimated;2706.17306494;G
106;A;38.32169747;350.52;236.22;NA;9;origin3;Y;NA;0;season2;F;estimated;2788.279554016;G
106;A;39.36755647;332.74;236.22;NA;9;origin3;Y;NA;0;season2;F;estimated;2603.777215884;G
106;A;40.36413415;340.36;236.22;NA;9;origin3;Y;NA;0;season2;F;estimated;2679.815588064;G
106;A;41.42368241;340.36;236.22;NA;9;origin3;Y;NA;0;season3;F;estimated;2679.815588064;G
106;A;42.34907598;342.9;236.22;NA;9;origin3;Y;NA;0;season2;F;estimated;2706.17306494;G
106;A;43.37577002;345.44;236.22;NA;9;origin3;Y;NA;0;season2;F;estimated;2733.036218224;G
106;A;44.38056126;337.82;236.22;NA;9;origin3;Y;NA;0;season2;F;estimated;2653.963787596;G
106;A;48.32854209;340.36;236.22;NA;9;origin3;Y;NA;0;season2;F;estimated;2679.815588064;G
106;A;49.24024641;345.44;236.22;NA;9;origin3;Y;NA;0;season2;F;estimated;2733.036218224;G
106;A;51.44147844;358.14;236.22;NA;9;origin3;Y;NA;0;season3;F;estimated;2874.937130764;G
106;A;52.16427105;347.98;236.22;NA;9;origin3;Y;NA;0;season2;F;estimated;2760.405047916;G
106;A;53.09787817;337.82;236.22;NA;9;origin3;Y;NA;0;season2;F;estimated;2653.963787596;G
106;A;54.17385352;347.98;236.22;NA;9;origin3;Y;NA;0;season2;F;estimated;2760.405047916;G
106;A;56.17522245;355.6;238.76;NA;9;origin3;Y;NA;0;season2;F;estimated;2885.26430696;G
106;A;57.16358658;345.44;238.76;NA;9;origin3;Y;NA;0;season2;F;estimated;2772.754929744;G
106;A;58.13004791;353.06;233.68;NA;9;origin3;Y;NA;0;season2;F;estimated;2778.690698924;G
106;A;59.88501027;355.6;233.68;NA;9;origin3;Y;NA;0;season1;F;estimated;2807.57655784;G
106;A;61.23750856;342.9;231.14;2882;9;origin3;Y;NA;0;season2;F;measured;2882;G
106;A;62.13826146;340.36;228.6;NA;9;origin3;Y;NA;0;season2;F;estimated;2571.157497024;G
107;A;57.10882957;350.52;223.52;NA;11;origin3;Y;NA;0;season2;F;estimated;2615.931105216;G
107;A;57.92744695;333;213;2055;11;origin3;Y;NA;0;season1;F;measured;2055;G
108;A;28.09582478;342.9;218.44;NA;5;origin3;Y;NA;0;season2;F;estimated;2477.13295406;G
108;A;28.5119781;342.9;218.44;NA;5;origin3;Y;NA;0;season3;F;estimated;2477.13295406;G
108;A;29.3744011;337.82;220.98;NA;5;origin3;Y;NA;0;season2;F;estimated;2452.394670796;G
108;A;30.33812457;355.6;220.98;NA;5;origin3;Y;NA;0;season2;F;estimated;2643.97647864;G
108;A;41.37166324;320.04;228.6;NA;5;origin3;Y;NA;0;season2;F;estimated;2378.502032704;G
108;A;41.84804928;320.04;228.6;NA;5;origin3;Y;NA;0;season1;F;estimated;2378.502032704;G
108;A;43.18412047;342.9;228.6;NA;5;origin3;Y;NA;0;season2;F;estimated;2597.5149739;G
108;A;44.37508556;332.74;228.6;NA;5;origin3;Y;NA;0;season2;F;estimated;2495.119124844;G
108;A;45.31143053;345.44;228.6;NA;5;origin3;Y;NA;0;season2;F;estimated;2624.378127184;G
108;A;48.53114305;345.44;220.98;NA;5;origin3;Y;NA;0;season3;F;estimated;2531.467101424;G
108;A;51.31279945;345.44;220.98;NA;5;origin3;Y;NA;0;season2;F;estimated;2531.467101424;G
108;A;53.77960301;347.98;220.98;NA;5;origin3;Y;NA;0;season1;F;estimated;2558.835931116;G
108;A;57.65092402;353.06;213.36;NA;5;origin3;Y;NA;0;season3;F;estimated;2537.926659244;G
108;A;58.17111567;304.8;223.52;NA;5;origin3;Y;NA;0;season2;F;estimated;2191.55848584;G
108;A;59.21423682;353.06;233.68;NA;5;origin3;Y;NA;0;season2;F;estimated;2778.690698924;G
108;A;62.99520876;360.68;226.06;NA;5;origin3;Y;NA;0;season1;F;estimated;2763.456235616;G
108;A;64.10951403;355.6;226.06;NA;5;origin3;Y;NA;0;season2;F;estimated;2704.16748856;G
108;A;64.92813142;348;221;2502;5;origin3;Y;NA;0;season1;F;measured;2502;G
109;A;18.36002738;304.8;205.74;NA;13;origin3;Y;NA;0;season2;F;estimated;2023.75696216;G
109;A;19.32922656;304.8;210.82;NA;13;origin3;Y;NA;0;season2;F;estimated;2062.95188504;G
109;A;20.32032854;312.42;218.44;NA;13;origin3;Y;NA;0;season2;F;estimated;2194.217874476;G
109;A;24.55852156;342.9;228.6;NA;13;origin3;Y;NA;0;season3;F;estimated;2597.5149739;G
109;A;49.19370294;345.44;236.22;NA;13;origin3;Y;NA;0;season2;F;estimated;2733.036218224;G
109;A;52.35318275;340.36;238.76;NA;13;origin3;Y;NA;0;season2;F;estimated;2719.534299584;G
109;A;59.24709103;354;NA;2748;13;origin3;Y;NA;0;season2;F;measured;2748;G
109;A;59.51266256;362;NA;2868;13;origin3;Y;NA;0;season3;F;measured;2868;G
109;A;59.89322382;365;NA;2913;13;origin3;Y;NA;0;season1;F;measured;2913;G
109;A;60.24914442;361;NA;2853;13;origin3;Y;NA;0;season2;F;measured;2853;G
110;A;52.00273785;351;231;2290;15;origin3;N;4.016427106;0;season1;O;measured;2290;F
110;A;52.1724846;NA;NA;2310;15;origin3;N;3.846680356;0;season2;O;measured;2310;F
110;A;52.49007529;NA;NA;2262;15;origin3;N;3.529089666;0;season2;O;measured;2262;F
110;A;52.54757016;326;228;2301;15;origin3;N;3.471594796;0;season3;O;measured;2301;F
111;A;55.56468172;325;221;NA;12;origin3;N;0.980150587;1;season3;F;estimated;2329.85468;G
111;A;55.63312799;318;221;NA;12;origin3;N;0.911704317;1;season3;F;estimated;2268.26049;G
111;A;55.71800137;320;221;NA;12;origin3;N;0.826830937;1;season3;F;estimated;2285.46693;G
111;A;55.80561259;323;221;NA;12;origin3;N;0.739219717;1;season3;F;estimated;2311.86444;G
111;A;55.90417522;320;221;NA;12;origin3;N;0.640657087;1;season1;F;estimated;2285.46693;G
111;A;55.93429158;320;221;NA;12;origin3;N;0.610540727;1;season1;F;estimated;2285.46693;G
111;A;56.00821355;328;221;2320;12;origin3;N;0.536618757;1;season1;F;measured;2320;G
111;A;56.13415469;325;221;2395;12;origin3;N;0.410677617;1;season1;F;measured;2395;G
111;A;56.21629021;315;221;2272;12;origin3;N;0.328542097;1;season2;F;measured;2272;G
111;A;56.26283368;318;221;2332;12;origin3;N;0.281998627;1;season2;F;measured;2332;G
111;A;56.40246407;305;221;2363;12;origin3;N;0.142368237;1;season2;F;measured;2363;G
111;A;56.47638604;323;221;NA;12;origin3;N;0.068446267;1;season2;F;estimated;2311.86444;G
112;A;44.21081451;322;212;2323;24;origin3;Y;NA;0;season2;G;measured;2323;G
112;A;44.28747433;322;212;2267;24;origin3;Y;NA;0;season2;G;measured;2267;G
112;A;44.37234771;322;212;2340;24;origin3;Y;NA;0;season2;G;measured;2340;G
112;A;44.53935661;322;198;2361;24;origin3;Y;NA;0;season3;G;measured;2361;G
112;A;44.62149213;330;220;2271;24;origin3;Y;NA;0;season3;G;measured;2271;G
112;A;44.7063655;324;220;2213;24;origin3;Y;NA;0;season3;G;measured;2213;G
112;A;44.79123888;327;220;2224;24;origin3;Y;NA;0;season3;G;measured;2224;G
112;A;44.8733744;323;218;2203;24;origin3;Y;NA;0;season1;G;measured;2203;G
112;A;45.00479124;328;220;NA;24;origin3;Y;NA;0;season1;G;estimated;2346.39829;G
112;A;45.07323751;NA;NA;2278;24;origin3;Y;NA;0;season1;G;measured;2278;G
112;A;45.08145106;328;220;2278;24;origin3;Y;NA;0;season1;G;measured;2278;G
112;A;45.29500342;329;220;2532;24;origin3;Y;NA;0;season2;G;measured;2532;G
112;A;45.4017796;333;214;2336;24;origin3;Y;NA;0;season2;G;measured;2336;G
112;A;45.43463381;321;212;2412;24;origin3;Y;NA;0;season2;G;measured;2412;G
112;A;45.51129363;325;210;2399;24;origin3;Y;NA;0;season3;G;measured;2399;G
112;A;49.5742642;334;217;2676;24;origin3;Y;NA;0;season3;G;measured;2676;G
112;A;49.94934976;320;215;NA;24;origin3;Y;NA;0;season1;G;estimated;2223.35733;G
113;A;49.25119781;362;224;2727.5;22;origin3;Y;NA;0;season2;G;measured;2727.5;G
113;A;52.48186174;358;228;2657;22;origin3;Y;NA;0;season3;G;measured;2657;G
113;A;52.85147159;347;225;2592;22;origin3;Y;NA;0;season1;G;measured;2592;G
116;A;33.30595483;335.28;228.6;NA;19;origin3;Y;NA;0;season2;G;estimated;2519.959572496;G
116;A;45.04312115;320.04;220.98;NA;19;origin3;Y;NA;0;season2;G;estimated;2285.591006944;G
116;A;45.07049966;320.04;220.98;NA;19;origin3;Y;NA;0;season2;G;estimated;2285.591006944;G
116;A;46.05886379;335.28;223.52;NA;19;origin3;Y;NA;0;season2;G;estimated;2456.269214736;G
116;A;46.0752909;335.28;223.52;NA;19;origin3;Y;NA;0;season2;G;estimated;2456.269214736;G
116;A;47.02258727;335.28;226.06;NA;19;origin3;Y;NA;0;season2;G;estimated;2487.239556656;G
116;A;47.09924709;335.28;226.06;NA;19;origin3;Y;NA;0;season2;G;estimated;2487.239556656;G
116;A;48.14784394;325.12;226.06;NA;19;origin3;Y;NA;0;season2;G;estimated;2390.911824496;G
116;A;48.25188227;325.12;226.06;NA;19;origin3;Y;NA;0;season2;G;estimated;2390.911824496;G
116;A;49.83709788;320.04;215.9;NA;19;origin3;Y;NA;0;season1;G;estimated;2232.398692704;G
116;A;49.87542779;320;216;NA;19;origin3;Y;NA;0;season1;G;estimated;2233.03093;G
116;A;50.18754278;NA;NA;2037;19;origin3;Y;NA;0;season2;G;measured;2037;G
116;A;50.24229979;NA;NA;2037;19;origin3;Y;NA;0;season2;G;measured;2037;G
116;A;50.34633812;320;NA;2102;19;origin3;Y;NA;0;season3;G;measured;2102;G
116;A;50.41204654;331;220;2077;19;origin3;Y;NA;0;season3;G;measured;2077;G
116;A;53.14715948;330;218;2206;19;origin3;Y;NA;0;season2;G;measured;2206;G
116;A;54.0807666;327.66;218.44;NA;19;origin3;Y;NA;0;season2;G;estimated;2326.573238924;G
116;A;54.16290212;315;NA;2334;19;origin3;Y;NA;0;season2;G;measured;2334;G
116;A;54.24229979;320;216;NA;19;origin3;Y;NA;0;season2;G;estimated;2233.03093;G
116;A;54.31074606;310;216;NA;19;origin3;Y;NA;0;season2;G;estimated;2150.13393;G
116;A;54.39288159;310;216;NA;19;origin3;Y;NA;0;season3;G;estimated;2150.13393;G
116;A;54.65571526;315;216;NA;19;origin3;Y;NA;0;season3;G;estimated;2190.60268;G
116;A;54.74606434;318;216;NA;19;origin3;Y;NA;0;season1;G;estimated;2215.82449;G
116;A;54.7871321;342;220;2568;19;origin3;Y;NA;0;season1;G;measured;2568;G
116;A;54.90759754;342;220;NA;19;origin3;Y;NA;0;season1;G;estimated;2484.40049;G
116;A;54.99247091;342;220;NA;19;origin3;Y;NA;0;season1;G;estimated;2484.40049;G
116;A;55.07734428;342;221;NA;19;origin3;Y;NA;0;season2;G;estimated;2495.43009;G
116;A;55.16769336;335;218;2657;19;origin3;Y;NA;0;season2;G;measured;2657;G
116;A;55.23066393;330;218;NA;19;origin3;Y;NA;0;season2;G;estimated;2343.92673;G
116;A;55.3155373;334;218;NA;19;origin3;Y;NA;0;season2;G;estimated;2382.41537;G
116;A;55.40314853;320;222;2424;19;origin3;Y;NA;0;season3;G;measured;2424;G
116;A;55.77549624;331;220;NA;19;origin3;Y;NA;0;season1;G;estimated;2374.67692;G
118;A;58.25598905;335;234;2451;10;origin3;Y;NA;0;season2;I;measured;2451;G
119;A;42.04791239;356;236;3374;25;origin1;Y;NA;0;season1;R;measured;3374;H
119;A;42.21765914;NA;NA;3242;25;origin1;Y;NA;0;season2;R;measured;3242;H
119;A;42.55989049;363;239;3344;25;origin1;Y;NA;0;season3;R;measured;3344;H
119;A;42.67214237;365;242;3360;25;origin1;Y;NA;0;season3;R;measured;3360;H
119;A;42.87200548;373;232;3408;25;origin1;Y;NA;0;season3;R;measured;3408;H
119;A;42.92676249;372;247;3408;25;origin1;Y;NA;0;season1;R;measured;3408;H
120;A;43.77808219;320;214;NA;25;origin1;Y;NA;0;season3;F;estimated;2213.95493;G
120;A;44.33424658;322.58;215.9;NA;25;origin1;Y;NA;0;season2;F;estimated;2254.710758316;G
121;A;46.74606434;335.28;238.76;NA;25;origin1;Y;NA;0;season2;F;estimated;2668.336375056;G
121;A;49.45653662;342;237;NA;25;origin1;Y;NA;0;season1;F;estimated;2708.78689;G
123;A;43.03901437;345;216;2942;25;origin1;Y;NA;0;season2;I;measured;2942;G
125;A;33.68493151;370.84;231.14;NA;26;origin1;Y;NA;0;season2;K;estimated;2955.291552224;F
125;A;34.70410959;365.76;231.14;NA;26;origin1;Y;NA;0;season2;K;estimated;2891.957393904;F
125;A;37.71232877;355.6;233.68;NA;26;origin1;Y;NA;0;season2;K;estimated;2807.57655784;F
125;A;39.70958904;373.38;233.68;NA;26;origin1;Y;NA;0;season2;K;estimated;3023.936509676;F
125;A;41.68493151;347.98;236.22;NA;26;origin1;Y;NA;0;season2;K;estimated;2760.405047916;F
125;A;42.79726027;368.3;215.9;NA;26;origin1;Y;NA;0;season2;K;estimated;2742.7986051;F
125;A;43.70410959;340.36;226.06;NA;26;origin1;Y;NA;0;season2;K;estimated;2538.437481184;F
126;A;20.88767123;299.72;208.28;NA;24;origin1;Y;NA;0;season3;K;estimated;2005.440601536;F
126;A;21.94520548;299.72;208.28;NA;24;origin1;Y;NA;0;season3;K;estimated;2005.440601536;F
126;A;22.93972603;304.8;210.82;NA;24;origin1;Y;NA;0;season3;K;estimated;2062.95188504;F
